,Course,Course Prefix,Course Suffix,Department,First Begin Time,First Days,First End Time,First Instructor,First Instructor UID,First Room,Link,Max Units,Min Units,Mode,Reg Count,Seats,Second Begin Time,Second Days,Second End Time,Second Instructor,Second Instructor UID,Second Room,Section,Session,Term,Title
969,BUAD-311,BUAD,311,DSO,12:00:00,TH,13:50:00,"Kim, Song-Hee",9199489675.0,HOH1,,4.0,4.0,C,68,71,,,,,,,14910,1,20161,Operations Management
970,BUAD-311T,BUAD,311T,DSO,14:00:00,MW,15:50:00,"Srinivasan, Ashok",2512379095.0,HOH422,,4.0,4.0,C,40,40,,,,"Phiroz, Zal",9186771563.0,,14906,1,20161,Operations Management for Accounting Majors
971,BUAD-311T,BUAD,311T,DSO,08:00:00,MW,09:50:00,"Srinivasan, Ashok",2512379095.0,HOH2,,4.0,4.0,C,69,72,,,,"Phiroz, Zal",9186771563.0,,14909,1,20161,Operations Management for Accounting Majors
972,BUAD-315,BUAD,315,DSO,08:00:00,MW,09:50:00,"Ochiumi, Hiroshi",1079550223.0,HOH301,,2.0,2.0,C,39,40,,,,,,,14976,431,20161,Basics of Project and Operations Management for Non-Majors
973,BUAD-425,BUAD,425,DSO,12:00:00,W,13:50:00,"Phiroz, Zal",9186771563.0,BRI202A,,2.0,2.0,C,31,30,,,,,,,15011,1,20161,Data Analysis for Decision Making
974,BUAD-425,BUAD,425,DSO,12:00:00,M,13:50:00,"Phiroz, Zal",9186771563.0,BRI202A,,2.0,2.0,C,31,32,,,,,,,15005,1,20161,Data Analysis for Decision Making
975,BUAD-425,BUAD,425,DSO,16:00:00,T,17:50:00,"Sharif, Abbass",2249122338.0,BRI202A,,2.0,2.0,C,32,31,,,,,,,15015,1,20161,Data Analysis for Decision Making
976,BUAD-425,BUAD,425,DSO,10:00:00,M,11:50:00,"Chen, Feng",8098676159.0,BRI202A,,2.0,2.0,C,32,32,,,,,,,15004,1,20161,Data Analysis for Decision Making
977,BUAD-425,BUAD,425,DSO,10:00:00,H,11:50:00,"Chen, Feng",8098676159.0,BRI202A,,2.0,2.0,C,32,32,,,,,,,15013,1,20161,Data Analysis for Decision Making
978,BUAD-425,BUAD,425,DSO,12:00:00,H,13:50:00,"Phiroz, Zal",9186771563.0,BRI202A,,2.0,2.0,C,32,32,,,,,,,15014,1,20161,Data Analysis for Decision Making
979,BUAD-425,BUAD,425,DSO,16:00:00,H,17:50:00,"Sharif, Abbass",2249122338.0,BRI202A,,2.0,2.0,C,32,32,,,,,,,15016,1,20161,Data Analysis for Decision Making
980,BUAD-425,BUAD,425,DSO,14:00:00,M,15:50:00,"Phiroz, Zal",9186771563.0,BRI202A,,2.0,2.0,C,32,32,,,,,,,15017,1,20161,Data Analysis for Decision Making
981,BUAD-425,BUAD,425,DSO,14:00:00,W,15:50:00,"Phiroz, Zal",9186771563.0,BRI202A,,2.0,2.0,C,32,32,,,,,,,15018,1,20161,Data Analysis for Decision Making
982,BUAD-425,BUAD,425,DSO,10:00:00,W,11:50:00,"Chen, Feng",8098676159.0,BRI202A,,2.0,2.0,C,32,32,,,,,,,15010,1,20161,Data Analysis for Decision Making
983,BUAD-425,BUAD,425,DSO,08:00:00,H,09:50:00,"Chen, Feng",8098676159.0,HOH415,,2.0,2.0,C,43,45,,,,,,,15012,1,20161,Data Analysis for Decision Making
984,BUAD-425,BUAD,425,DSO,08:00:00,M,09:50:00,"Chen, Feng",8098676159.0,HOH415,,2.0,2.0,C,44,46,,,,,,,15003,1,20161,Data Analysis for Decision Making
985,BUAD-425,BUAD,425,DSO,14:00:00,T,15:50:00,"Phiroz, Zal",9186771563.0,HOH415,,2.0,2.0,C,45,45,,,,,,,15020,1,20161,Data Analysis for Decision Making
986,BUAD-425,BUAD,425,DSO,10:00:00,T,11:50:00,"Sharif, Abbass",2249122338.0,HOH415,,2.0,2.0,C,45,46,,,,,,,15007,1,20161,Data Analysis for Decision Making
987,BUAD-425,BUAD,425,DSO,08:00:00,T,09:50:00,"Sharif, Abbass",2249122338.0,HOH415,,2.0,2.0,C,46,46,,,,,,,15006,1,20161,Data Analysis for Decision Making
988,BUAD-425,BUAD,425,DSO,08:00:00,W,09:50:00,"Chen, Feng",8098676159.0,HOH415,,2.0,2.0,C,46,46,,,,,,,15009,1,20161,Data Analysis for Decision Making
989,BUAD-425,BUAD,425,DSO,12:00:00,T,13:50:00,"Phiroz, Zal",9186771563.0,HOH415,,2.0,2.0,C,46,47,,,,,,,15008,1,20161,Data Analysis for Decision Making
990,BUAD-490,BUAD,490,UG Programs,,,,"McHale, Maureen",6110914526.0,OFFICE,,8.0,1.0,C,4,20,,,,,,,15060,1,20161,Directed Research
991,BUAD-493,BUAD,493,UG Programs,10:00:00,W,11:50:00,"Suh, Julie",8923191827.0,HOH506,,2.0,2.0,C,6,8,,,,,,,15116,1,20161,Marshall Honors Research Seminar
992,BUAD-493,BUAD,493,UG Programs,14:00:00,T,15:50:00,"Folkes, Valerie, S",2667132301.0,HOH306,,2.0,2.0,C,7,8,,,,,,,15113,1,20161,Marshall Honors Research Seminar
993,BUAD-493,BUAD,493,UG Programs,15:30:00,H,18:50:00,"Matsusaka, John, G",9293970307.0,HOH706,,2.0,2.0,C,7,8,,,,,,,15114,1,20161,Marshall Honors Research Seminar
994,BUAD-495,BUAD,495,UG Programs,,,,"McHale, Maureen",6110914526.0,ONLINE,,1.0,1.0,C,26,30,,,,,,,15127,378,20161,Practicum in Business Issues (Internship)
995,BUAD-495,BUAD,495,UG Programs,,,,"Arce, Katrina",1151409079.0,ONLINE,,1.0,1.0,C,30,30,,,,,,,15126,378,20161,Practicum in Business Issues (Internship)
996,BUAD-495,BUAD,495,UG Programs,,,,"Zens, Susanna",1955773649.0,ONLINE,,1.0,1.0,C,34,38,,,,,,,15086,133,20161,Practicum in Business Issues (Internship)
997,BUAD-497,BUAD,497,MOR,12:00:00,MW,13:50:00,"Coombs, Michael, Wallace",3621646320.0,ACC236,,4.0,4.0,C,38,38,,,,,,,15097,1,20161,Strategic Management
998,BUAD-497,BUAD,497,MOR,12:00:00,MW,13:50:00,"Barth, Steve",8576219995.0,HOH422,,4.0,4.0,C,38,39,,,,,,,15109,1,20161,Strategic Management
999,BUAD-497,BUAD,497,MOR,14:00:00,TH,15:50:00,"Nagle, Frank",7005495623.0,ACC236,,4.0,4.0,C,39,39,,,,,,,15106,1,20161,Strategic Management
1000,BUAD-497,BUAD,497,MOR,10:00:00,MW,11:50:00,"Mische, Michael",5632609573.0,JKP104,,4.0,4.0,C,40,40,,,,,,,15098,1,20161,Strategic Management
1001,BUAD-497,BUAD,497,MOR,18:00:00,TH,19:50:00,"Coker, Noble",9868220403.0,ACC201,,4.0,4.0,C,40,47,,,,,,,15104,1,20161,Strategic Management
1002,BUAD-497,BUAD,497,MOR,09:30:00,F,12:50:00,"Ramakrishnan, Arvind",2804846645.0,ACC303,,4.0,4.0,C,44,45,,,,,,,15103,1,20161,Strategic Management
1003,BUAD-497,BUAD,497,MOR,10:00:00,MW,11:50:00,"Yue, Lori",3878302948.0,ACC201,,4.0,4.0,C,45,47,,,,,,,15094,1,20161,Strategic Management
1004,BUAD-497,BUAD,497,MOR,16:00:00,TH,17:50:00,"Coker, Noble",9868220403.0,ACC201,,4.0,4.0,C,46,47,,,,,,,15108,1,20161,Strategic Management
1005,BUAD-497,BUAD,497,MOR,18:00:00,MW,19:50:00,"Mische, Michael",5632609573.0,SOS B44,,4.0,4.0,C,46,47,,,,,,,15100,1,20161,Strategic Management
1006,BUAD-497,BUAD,497,MOR,14:00:00,MW,15:50:00,"Barth, Steve",8576219995.0,ACC201,,4.0,4.0,C,47,47,,,,,,,15092,1,20161,Strategic Management
1007,BUAD-497,BUAD,497,MOR,12:00:00,MW,13:50:00,"Yue, Lori",3878302948.0,ACC201,,4.0,4.0,C,47,47,,,,,,,15096,1,20161,Strategic Management
1008,BUAD-497,BUAD,497,MOR,12:00:00,TH,13:50:00,"Nagle, Frank",7005495623.0,ACC201,,4.0,4.0,C,47,47,,,,,,,15105,1,20161,Strategic Management
1009,BUAD-497,BUAD,497,MOR,14:00:00,TH,15:50:00,"Coker, Noble",9868220403.0,ACC201,,4.0,4.0,C,47,47,,,,,,,15107,1,20161,Strategic Management
1010,BUAD-497,BUAD,497,MOR,10:00:00,TH,11:50:00,"Teodoridis Leustean, Florenta",6990764780.0,ACC201,,4.0,4.0,C,48,48,,,,,,,15102,1,20161,Strategic Management
1011,BUAD-497,BUAD,497,MOR,18:00:00,MW,19:50:00,"Barth, Steve",8576219995.0,ACC201,,4.0,4.0,C,48,48,,,,,,,15110,1,20161,Strategic Management
1012,BUAD-499,BUAD,499,FBE,09:00:00,F,11:50:00,"Green, Richard, Kent",3306892376.0,,,4.0,4.0,C,4,10,,,,,,,15148,510,20161,Special Topics
1013,BUCO-445,BUCO,445,BUCO,16:00:00,MW,17:50:00,"Snyder, Kirk, Dylan",5556211303.0,HOH306,,4.0,4.0,C,26,28,,,,,,,15170,1,20161,Building Oral Communication Expertise
1014,BUCO-450,BUCO,450,BUCO,14:00:00,H,15:50:00,"Philadelphia, Marion, M",1865630246.0,HOH306,,2.0,2.0,C,24,28,,,,,,,15198,1,20161,Communication for Organizations: Exploring Creativity
1015,BUCO-460,BUCO,460,BUCO,12:00:00,TH,13:50:00,"Little, Sharoni",9740840512.0,HOH302,,4.0,4.0,C,22,28,,,,,,,15230,1,20161,International Business Communication
1016,BUCO-503,BUCO,503,BUCO,18:30:00,W,21:30:00,"Cardon, Peter",8324180301.0,HOH301,,1.5,1.5,C,17,25,,,,,,,15156,411,20161,Advanced Managerial Communication
1017,BUCO-503,BUCO,503,BUCO,11:00:00,MW,12:20:00,"Byars, Stephen, Michael",4141823175.0,JKP102,,1.5,1.5,C,34,45,,,,,,,15169,415,20161,Advanced Managerial Communication
1018,BUCO-599,BUCO,599,BUCO,11:00:00,MW,12:20:00,"Cardon, Peter",8324180301.0,JKP102,,1.5,1.5,C,20,25,,,,,,,15164,411,20161,Special Topics
1019,DSO-401,DSO,401,DSO,18:00:00,W,19:50:00,"Pereira, Francis",1199754213.0,BRI202A,,2.0,2.0,C,28,32,,,,,,,16217,1,20161,Business Information Systems -- Spreadsheet Applications
1020,DSO-401,DSO,401,DSO,16:00:00,M,17:50:00,"Pereira, Francis",1199754213.0,BRI202A,,2.0,2.0,C,29,32,,,,,,,16214,1,20161,Business Information Systems -- Spreadsheet Applications
1021,DSO-401,DSO,401,DSO,18:00:00,M,19:50:00,"Pereira, Francis",1199754213.0,BRI202A,,2.0,2.0,C,29,32,,,,,,,16216,1,20161,Business Information Systems -- Spreadsheet Applications
1022,DSO-401,DSO,401,DSO,16:00:00,W,17:50:00,"Pereira, Francis",1199754213.0,BRI202A,,2.0,2.0,C,31,32,,,,,,,16215,1,20161,Business Information Systems -- Spreadsheet Applications
1023,DSO-424,DSO,424,DSO,14:00:00,TH,15:50:00,"Gabrys, Robertas",2819438083.0,BRI202A,,4.0,4.0,C,25,32,,,,,,,16218,1,20161,Business Forecasting
1024,DSO-431,DSO,431,DSO,14:00:00,MW,15:50:00,"Majchrzak, Ann",1470720156.0,HOH415,,4.0,4.0,C,30,37,,,,,,,16225,1,20161,Foundations of Digital Business Innovation
1025,DSO-433,DSO,433,DSO,10:00:00,MW,11:50:00,"Majchrzak, Ann",1470720156.0,HOH415,,4.0,4.0,C,34,36,,,,,,,16227,1,20161,Business Process Design
1026,DSO-462,DSO,462,DSO,16:00:00,T,17:50:00,"Selby, Richard",3550295966.0,HOH415,,2.0,2.0,C,35,36,,,,,,,16235,1,20161,Managing a Small Business on the Internet
1027,DSO-462,DSO,462,DSO,18:00:00,T,19:50:00,"Selby, Richard",3550295966.0,HOH421,,2.0,2.0,C,35,36,,,,,,,16236,1,20161,Managing a Small Business on the Internet
1028,DSO-483,DSO,483,DSO,12:00:00,MW,13:50:00,"Bayiz, Murat",4969782488.0,HOH304,,4.0,4.0,C,34,34,,,,,,,16240,1,20161,Operations Consulting
1029,DSO-510,DSO,510,DSO,18:30:00,H,21:30:00,"Selby, Richard",3550295966.0,ACC236,,3.0,3.0,C,32,39,,,,,,,16304,33,20161,Business Analytics
1030,DSO-510,DSO,510,DSO,18:30:00,M,21:30:00,"Selby, Richard",3550295966.0,HOH304,,3.0,3.0,C,35,36,,,,,,,16302,33,20161,Business Analytics
1031,DSO-516,DSO,516,DSO,11:00:00,MW,12:20:00,"Ward, Amy, R",9778662802.0,JKP112,,1.5,1.5,C,40,50,,,,,,,16305,411,20161,Probability and Data Modeling
1032,DSO-516,DSO,516,DSO,12:30:00,MW,13:50:00,"Ward, Amy, R",9778662802.0,JKP112,,1.5,1.5,C,49,51,,,,,,,16306,411,20161,Probability and Data Modeling
1033,DSO-522,DSO,522,DSO,18:30:00,H,21:30:00,"Gabrys, Robertas",2819438083.0,JKP212,,1.5,1.5,C,28,45,,,,,,,16270,411,20161,Applied Time Series Analysis for Forecasting
1034,DSO-528,DSO,528,DSO,18:30:00,H,21:30:00,"Ansari, Arif",7243588029.0,JKP212,,1.5,1.5,C,36,47,,,,,,,16274,415,20161,"Data Warehousing, Business Intelligence, and Data Mining"
1035,DSO-528,DSO,528,DSO,09:00:00,S,11:50:00,"Ansari, Arif",7243588029.0,JKP112,,3.0,3.0,C,30,45,,,,,,,16272,33,20161,"Data Warehousing, Business Intelligence, and Data Mining"
1036,DSO-530,DSO,530,DSO,18:30:00,W,21:30:00,"Gabrys, Robertas",2819438083.0,JKP102,,3.0,3.0,C,37,52,,,,,,,16275,33,20161,Applied Modern Statistical Learning Methods
1037,DSO-534,DSO,534,DSO,11:00:00,MW,12:20:00,"Ward, Amy, R",9778662802.0,JKP112,,1.5,1.5,C,22,45,,,,,,,16307,415,20161,Discrete-Event Simulation for Process Management
1038,DSO-536,DSO,536,DSO,12:30:00,MW,13:50:00,"Ward, Amy, R",9778662802.0,JKP112,,1.5,1.5,C,29,45,,,,,,,16308,415,20161,Monte Carlo Simulation and Decision Models
1039,DSO-545,DSO,545,DSO,12:30:00,TH,13:50:00,"Sharif, Abbass",2249122338.0,JKP112,,3.0,3.0,C,49,52,,,,,,,16278,33,20161,Statistical Computing and Data Visualization
1040,DSO-547,DSO,547,DSO,18:30:00,T,21:30:00,"Selbe, Omeed",6429245460.0,OCC,,3.0,3.0,C,17,45,,,,,,,16282,33,20161,Designing Spreadsheet-Based Business Models
1041,DSO-547,DSO,547,DSO,11:00:00,TH,12:20:00,"Selbe, Omeed",6429245460.0,JKP102,,3.0,3.0,C,46,46,,,,,,,16280,33,20161,Designing Spreadsheet-Based Business Models
1042,DSO-549,DSO,549,DSO,15:00:00,M,18:00:00,"Vyas, Nick",8007145251.0,BRI202,,3.0,3.0,C,37,37,,,,,,,16285,33,20161,Application of Lean Six Sigma
1043,DSO-549,DSO,549,DSO,15:00:00,M,18:00:00,"Vyas, Nick",8007145251.0,ONLINE,,3.0,3.0,C,39,39,,,,,,,16284,372,20161,Application of Lean Six Sigma
1044,DSO-551,DSO,551,DSO,08:15:00,MW,10:45:00,"Kim, Kyung Kyu",2146672676.0,JKP204,,3.0,3.0,C,24,54,,,,,,,16281,640,20161,Digital Transformation in the Global Enterprise
1045,DSO-570,DSO,570,DSO,12:30:00,TH,13:50:00,"Rusmevichientong, Paat",2233409348.0,JKP102,,3.0,3.0,C,52,52,,,,,,,16298,33,20161,"The Analytics Edge: Data, Models, and Effective Decisions"
1046,DSO-570,DSO,570,DSO,17:00:00,TH,18:20:00,"Rusmevichientong, Paat",2233409348.0,JKP202,,3.0,3.0,C,54,54,,,,,,,16301,33,20161,"The Analytics Edge: Data, Models, and Effective Decisions"
1047,DSO-580,DSO,580,DSO,19:00:00,M,20:30:00,"Bayiz, Murat",4969782488.0,ONLINE,,3.0,3.0,C,30,30,,,,,,,16283,372,20161,Project Management
1048,DSO-580,DSO,580,DSO,18:30:00,W,21:30:00,"Bayiz, Murat",4969782488.0,JKP104,,3.0,3.0,C,51,52,,,,,,,16286,33,20161,Project Management
1049,DSO-581,DSO,581,DSO,09:00:00,S,12:00:00,"Dasgupta, Tathagata",6119232961.0,ONLINE,,3.0,3.0,C,38,38,,,,,,,16232,372,20161,Supply Chain Management
1050,DSO-581,DSO,581,DSO,14:00:00,TH,15:20:00,"Sosic, Greys",4646360233.0,JKP210,,3.0,3.0,C,51,54,,,,,,,16288,33,20161,Supply Chain Management
1051,DSO-582,DSO,582,DSO,14:00:00,MW,15:20:00,"Randhawa, Ramandeep, S",3262619633.0,JKP212,,3.0,3.0,C,48,48,,,,,,,16289,33,20161,Service Management: Economics and Operations
1052,DSO-583,DSO,583,DSO,14:00:00,MW,15:20:00,"Bayiz, Murat",4969782488.0,JKP210,,3.0,3.0,C,46,46,,,,,,,16292,33,20161,Operations Consulting
1053,DSO-586,DSO,586,DSO,18:30:00,W,21:30:00,"Dasu, Sriram",1883259870.0,HOH304,,3.0,3.0,C,30,33,,,,,,,16330,33,20161,Global Healthcare Operations Management
1054,DSO-590,DSO,590,DSO,,,,"Bassok, Yehuda",4953505698.0,OFFICE,,5.0,1.0,C,1,10,,,,"Majchrzak, Ann",1470720156.0,,16295,33,20161,Directed Research
1055,DSO-592,DSO,592,DSO,,,,"Bassok, Yehuda",4953505698.0,OFFICE,,3.0,0.5,C,1,20,,,,"Kim, Song-Hee",9199489675.0,,16310,33,20161,Field Research in Data Sciences or Operations
1056,DSO-593,DSO,593,DSO,,,,"Bassok, Yehuda",4953505698.0,OFFICE,,3.5,1.5,C,1,10,,,,"Sharif, Abbass",2249122338.0,,16313,33,20161,Independent Research in Data Sciences or Operations
1057,DSO-595,DSO,595,DSO,,,,"Bassok, Yehuda",4953505698.0,OFFICE,,2.0,0.5,C,3,10,,,,"Sharif, Abbass",2249122338.0,,16315,415,20161,Internship in Data Sciences or Operations
1058,DSO-595,DSO,595,DSO,,,,"Bassok, Yehuda",4953505698.0,,,2.0,0.5,C,7,20,,,,"Sharif, Abbass",2249122338.0,,16312,33,20161,Internship in Data Sciences or Operations
1059,DSO-599,DSO,599,DSO,09:30:00,MW,10:50:00,"Zhu, Leon, Yang",7715842705.0,JKP210,,1.5,1.5,C,16,40,,,,,,,16231,411,20161,Special Topics
1060,DSO-599,DSO,599,DSO,11:30:00,T,14:20:00,"Lv, Jinchi",4075570289.0,HOH706,,3.0,3.0,C,15,17,,,,,,,16320,36,20161,Special Topics
1061,DSO-599,DSO,599,DSO,18:30:00,H,21:30:00,"Coggeshall, Stephen",6534216116.0,HOH1,,3.0,3.0,C,21,48,,,,,,,16239,33,20161,Special Topics
1062,DSO-599,DSO,599,DSO,18:30:00,M,21:30:00,"Luo, Lan",1251620255.0,HOH303,,3.0,3.0,C,39,40,,,,,,,16237,33,20161,Special Topics
1063,DSO-621,DSO,621,DSO,14:00:00,F,16:50:00,"Sosic, Greys",4646360233.0,ACC205,,1.0,1.0,C,10,36,,,,,,,16321,36,20161,Research Forum
1064,DSO-677,DSO,677,DSO,16:00:00,H,18:50:00,"Ward, Amy, R",9778662802.0,HOH506,,3.0,3.0,C,5,10,,,,,,,16325,36,20161,Dynamic Programming and Markov Decision Processes
1065,ECON-351,ECON,351,FBE,18:00:00,TH,19:50:00,"Simundza, Daniel",7157866449.0,ZHS252,,4.0,4.0,C,39,65,,,,,,,26350,1,20161,Microeconomics for Business
1066,ECON-351,ECON,351,FBE,08:00:00,MW,09:50:00,"Durguner, Sena",8771588524.0,JKP110,,4.0,4.0,C,48,75,,,,,,,26357,1,20161,Microeconomics for Business
1067,ECON-351,ECON,351,FBE,16:00:00,MW,17:50:00,"Durguner, Seda",4680408319.0,MHP105,,4.0,4.0,C,47,65,,,,,,,26353,1,20161,Microeconomics for Business
1068,ECON-351,ECON,351,FBE,18:00:00,TH,19:50:00,"Akbulut, Rahsan",5755683985.0,MHP105,,4.0,4.0,C,59,65,,,,,,,26345,1,20161,Microeconomics for Business
1069,ECON-351,ECON,351,FBE,18:00:00,MW,19:50:00,"Durguner, Seda",4680408319.0,SLH100,,4.0,4.0,C,56,70,,,,,,,26349,1,20161,Microeconomics for Business
1070,ECON-351,ECON,351,FBE,16:00:00,TH,17:50:00,"Simundza, Daniel",7157866449.0,SLH100,,4.0,4.0,C,62,65,,,,,,,26358,1,20161,Microeconomics for Business
1071,ECON-351,ECON,351,FBE,16:00:00,TH,17:50:00,"Akbulut, Rahsan",5755683985.0,SOS B46,,4.0,4.0,C,64,70,,,,,,,26346,1,20161,Microeconomics for Business
1072,ECON-351,ECON,351,FBE,10:00:00,TH,11:50:00,"Camara, Odilon, Roberto",4291004010.0,HOH EDI,,4.0,4.0,C,63,70,,,,,,,26351,1,20161,Microeconomics for Business
1073,ECON-351,ECON,351,FBE,12:00:00,TH,13:50:00,"Camara, Odilon, Roberto",4291004010.0,HOH2,,4.0,4.0,C,64,70,,,,,,,26356,1,20161,Microeconomics for Business
1074,ECON-351,ECON,351,FBE,14:00:00,TH,15:50:00,"Camara, Odilon, Roberto",4291004010.0,ZHS352,,4.0,4.0,C,67,70,,,,,,,26354,1,20161,Microeconomics for Business
1075,ECON-351,ECON,351,FBE,08:00:00,TH,09:50:00,"Akbulut, Rahsan",5755683985.0,HOH EDI,,4.0,4.0,C,74,76,,,,,,,26348,1,20161,Microeconomics for Business
1076,ECON-352,ECON,352,FBE,18:00:00,MW,19:50:00,"Imrohoroglu, Selahattin",8751494302.0,MHP105,,4.0,4.0,C,64,68,,,,,,,26372,1,20161,Macroeconomics for Business
1077,ECON-352,ECON,352,FBE,14:00:00,TH,15:50:00,"Jaimovich, Nir",9789921005.0,THH208,,4.0,4.0,C,69,70,,,,,,,26369,1,20161,Macroeconomics for Business
1078,ECON-352,ECON,352,FBE,16:00:00,TH,17:50:00,"Safarzadeh, Mohammad, R",6781361705.0,THH208,,4.0,4.0,C,70,71,,,,,,,26370,1,20161,Macroeconomics for Business
1079,ECON-352,ECON,352,FBE,16:00:00,MW,17:50:00,"Nazarian, Fatemeh, Ibrahimi",5291109363.0,HOH2,,4.0,4.0,C,70,71,,,,,,,26371,1,20161,Macroeconomics for Business
1080,ECON-352,ECON,352,FBE,18:00:00,MW,19:50:00,"Nazarian, Fatemeh, Ibrahimi",5291109363.0,MHP106,,4.0,4.0,C,71,75,,,,,,,26365,1,20161,Macroeconomics for Business
1081,ECON-352,ECON,352,FBE,18:00:00,TH,19:50:00,"Safarzadeh, Mohammad, R",6781361705.0,SOS B46,,4.0,4.0,C,71,72,,,,,,,26363,1,20161,Macroeconomics for Business
1082,ECON-352,ECON,352,FBE,14:00:00,MW,15:50:00,"Imrohoroglu, Ayse",9606531455.0,HOH2,,4.0,4.0,C,69,73,,,,,,,26367,1,20161,Macroeconomics for Business
1083,ECON-352,ECON,352,FBE,12:00:00,MW,13:50:00,"Imrohoroglu, Ayse",9606531455.0,SOS B46,,4.0,4.0,C,72,73,,,,,,,26361,1,20161,Macroeconomics for Business
1084,ECON-352,ECON,352,FBE,10:00:00,TH,11:50:00,"Jaimovich, Nir",9789921005.0,JKP110,,4.0,4.0,C,67,74,,,,,,,26368,1,20161,Macroeconomics for Business
1085,ECON-352,ECON,352,FBE,12:00:00,MW,13:50:00,"Imrohoroglu, Selahattin",8751494302.0,ZHS159,,4.0,4.0,C,72,73,,,,,,,26362,1,20161,Macroeconomics for Business
1086,ECON-352,ECON,352,FBE,16:00:00,MW,17:50:00,"Imrohoroglu, Selahattin",8751494302.0,WPH B27,,4.0,4.0,C,73,75,,,,,,,26364,1,20161,Macroeconomics for Business
1087,FBE-391,FBE,391,FBE,18:00:00,TH,19:50:00,"Ayoob, John",1257324732.0,HOH303,,4.0,4.0,C,47,48,,,,,,,15310,1,20161,Real Estate Finance and Investment
1088,FBE-400,FBE,400,FBE,16:00:00,MW,17:50:00,"Silk, Stephen, Robert",1077025949.0,ACC201,,4.0,4.0,C,46,48,,,,"Penner, Ethan",5283820866.0,,15315,1,20161,Introduction to Real Estate Finance and Development
1089,FBE-403,FBE,403,FBE,10:00:00,MW,11:50:00,"Fields, Kevin, Clark",1822349861.0,HOH EDI,,4.0,4.0,C,84,87,,,,,,,15320,1,20161,Introduction to the Legal Environment of Business
1090,FBE-421,FBE,421,FBE,10:00:00,MW,11:50:00,"Plotts, Julia, Gardner",5811107956.0,JKP110,,4.0,4.0,C,69,73,,,,,,,15324,1,20161,Financial Analysis and Valuation
1091,FBE-421,FBE,421,FBE,16:00:00,TH,17:50:00,"Abrams, Scott",8552622973.0,JKP110,,4.0,4.0,C,76,77,,,,,,,15325,1,20161,Financial Analysis and Valuation
1092,FBE-421,FBE,421,FBE,12:00:00,MW,13:50:00,"Plotts, Julia, Gardner",5811107956.0,JKP110,,4.0,4.0,C,76,77,,,,,,,15326,1,20161,Financial Analysis and Valuation
1093,FBE-427,FBE,427,FBE,16:00:00,MW,17:50:00,"Fields, Kevin, Clark",1822349861.0,MHP106,,4.0,4.0,C,84,86,,,,,,,15330,1,20161,Real Estate Law
1094,FBE-429,FBE,429,FBE,14:00:00,TH,15:50:00,"Fields, Kerry",6109971750.0,HOH EDI,,4.0,4.0,C,74,77,,,,,,,15335,1,20161,International Business Law
1095,FBE-432,FBE,432,FBE,16:00:00,MW,17:50:00,"Korteweg, Arthur",8424406505.0,HOH301,,4.0,4.0,C,39,40,,,,,,,15341,1,20161,Corporate Financial Strategy
1096,FBE-432,FBE,432,FBE,10:00:00,MW,11:50:00,"Korteweg, Arthur",8424406505.0,HOH1,,4.0,4.0,C,58,60,,,,,,,15342,1,20161,Corporate Financial Strategy
1097,FBE-435,FBE,435,FBE,16:00:00,TH,17:50:00,"Moyer, Stephen",4614714542.0,HOH2,,4.0,4.0,C,36,70,,,,,,,15345,1,20161,Applied Finance in Fixed Income Securities
1098,FBE-440,FBE,440,FBE,12:00:00,MW,13:50:00,"Harris, Larry",4284298464.0,HOH301,,4.0,4.0,C,38,40,,,,,,,15358,1,20161,Trading and Exchanges
1099,FBE-441,FBE,441,FBE,14:00:00,MW,15:50:00,"Solomon, David, Howard",8424486251.0,JKP112,,4.0,4.0,C,71,75,,,,,,,15360,1,20161,Investments
1100,FBE-441,FBE,441,FBE,16:00:00,MW,17:50:00,"Solomon, David, Howard",8424486251.0,JKP112,,4.0,4.0,C,73,75,,,,,,,15362,1,20161,Investments
1101,FBE-453B,FBE,453B,FBE,14:00:00,M,17:50:00,"Ku, Suh-Pyng",5150431493.0,BRI203,,4.0,4.0,C,16,20,,,,"Abrams, Scott",8552622973.0,,15365,1,20161,Advanced Practicum in Investment Management
1102,FBE-458,FBE,458,FBE,14:00:00,MW,15:50:00,"Fields, Kevin, Clark",1822349861.0,JKP110,,4.0,4.0,C,73,74,,,,,,,15367,1,20161,"Law, Finance and Ethics"
1103,FBE-460,FBE,460,FBE,14:00:00,TH,15:50:00,"Levitin, Lloyd, Alan",3194256634.0,HOH2,,4.0,4.0,C,49,70,,,,,,,15472,1,20161,"Mergers, Acquisitions and Restructuring"
1104,FBE-462,FBE,462,FBE,12:00:00,TH,13:50:00,"Quadrini, Vincenzo",4701316719.0,ACC236,,4.0,4.0,C,35,37,,,,,,,15374,1,20161,"International Trade, Finance and Commercial Policy"
1105,FBE-466,FBE,466,FBE,14:00:00,MW,15:50:00,"Bridges, Bob",9469976404.0,WPH205,,4.0,4.0,C,21,30,,,,,,,15378,1,20161,Management of Real Estate Development: Feasibility Studies
1106,FBE-470,FBE,470,FBE,16:00:00,TH,17:50:00,"Bridges, Bob",9469976404.0,HOH301,,4.0,4.0,C,15,40,,,,,,,15380,1,20161,Advanced Real Estate Analysis
1107,FBE-491,FBE,491,FBE,18:00:00,W,21:00:00,"Silk, Stephen, Robert",1077025949.0,OFFICE,,1.0,1.0,C,26,30,,,,,,,15381,1,20161,Real Estate Finance Leadership Colloquium
